gene	baseMean	log2FoldChange	stat	pvalue	padj	Ch14_1	Ch14_2	Ch14_3	EP08_1	EP08_2	EP08_3	Se17_1	Se17_2	Se17_3	condition	transcript	name	uniprot_id	uniprot_taxa	identity_Blastx	evalue_Blastx	pfam	symbol_pfam	evalue_pfam
G6578	39.2247896761487	-7.57927623692148	-3.59217611778798	0.000327928095921471	0.00682305399833182	5.3130892077446	5.29843623025773	4.49592633179579	4.49833984130345	4.4955009404642	4.50034889483086	5.13357416620476	5.48408869304472	5.18409564710796	Ep	transcript:G6578.4	Peptide chain release factor 1-like, mitochondrial	RF1ML	BOVIN	48.601	3.97e-95	PF03462	PCRF	2.9e-43
G6585	43.4846550738914	-7.72089564723637	-5.3928105554676	6.93640726288955e-08	3.12251420426707e-06	5.68576352446709	5.54991259015638	5.22199698288073	4.66789831844738	4.66481037358483	4.67008342878395	5.2402545774312	5.17589470577936	5.4698337321145	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6663	55.0056202603698	-7.42472907770792	-3.3032414636857	0.000955740529745822	0.0167188992774755	5.13898792397071	4.39734434194823	5.84235711205768	3.99867368750388	3.99249986925302	4.00298005222285	4.68653255936495	3.98304855706225	4.48222182276929	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6670	27.0933958973856	-7.01501079851246	-3.29046202539219	0.00100023001459757	0.0173974919236869	4.84836738611213	4.56646231993819	4.19416788720159	4.1956621333363	4.19390489092591	4.19690869380795	4.79945446857756	4.80757858377714	4.72410816518066	Ep	transcript:G6670.1	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4	WDR4	HUMAN	33.827	2.6e-44	PF00400	WD40	0.0025
G6676	178.311336389458	2.16240672901383	3.9873911410798	6.68038397881862e-05	0.0017566228729065	6.5793698717671	6.35951485144632	6.52055573686208	7.64737819961597	7.99408975349274	8.10900355338514	6.75985312354268	7.34182905551423	6.6286719362344	Ep	transcript:G6676.1	APOBEC1 complementation factor	A1CF	PONAB	56.182	1.8e-168	PF00076	RRM_1	5.1e-15
G6718	107.615100880436	-9.04710996444391	-6.68032541495054	2.38412251390273e-11	5.33721264396116e-09	6.86579357348279	6.3388571465283	7.10993766429829	5.06738503418882	5.055398252195	5.07572329977875	6.70541348672517	6.52690778040777	6.72547114976265	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G6726	24.7942959324269	-6.78038357176991	-3.12750948449007	0.00176294131675464	0.0275517791069409	4.41453226926766	4.52636492374937	4.13965463951956	4.14053005890192	4.13950088705571	4.14126278081053	4.34471900654242	4.74981124432872	4.77025003438758	Ep	transcript:G6726.1	Aspartate--tRNA ligase, cytoplasmic	SYDC	PONAB	80	1.17e-07	PF01541	GIY-YIG	2.8e-05
G6730	772.590707476639	-5.140567827595	-3.279315775971	0.0010405912630851	0.0179567029836123	9.43175213048856	9.98528028351722	6.43871969143078	6.8971672533874	4.10118300395046	4.36042611745221	10.2155257562766	9.94068419108352	9.86087354556726	Ep	transcript:G6730.3	2-hydroxyacyl-CoA lyase 1	HACL1	HUMAN	59.331	0	PF02776	TPP_enzyme_N	2.5e-48
G6699	185.38547456104	4.07729712088792	3.2054582635512	0.00134847601286236	0.0222277150538088	5.41440622558297	5.94443899342456	4.44144696944689	7.48640700594738	6.16266262297956	8.76930601035451	5.37530415800224	5.71292821278706	5.3908556971594	Ep	transcript:G6699.1	Complement C1q-like protein 4	C1QL4	MOUSE	35.897	1.4e-09	PF00386	C1q	4.5e-19
G6735	35.7952744860265	-7.45425769632768	-3.45976723421254	0.000540642514087909	0.0103540854200928	4.86093709773508	5.38731520832594	4.39161334206059	4.3937973875927	4.39122848279465	4.39561607367878	5.18341146795876	5.18819662444251	4.94209244486865	Ep	transcript:G6735.3	Putative ariadne-like RING finger protein R811	YR811	MIMIV	25	6.68e-08	PF00092	VWA	1e-11
G6743	34.6660815983939	-7.13964968756093	-3.31907277822391	0.000903168872161977	0.0158999952563606	5.27311647480473	4.88271984494327	5.34503451719658	4.31170818092444	4.30911015468633	4.31354635913268	4.30560035037669	4.69060686959692	4.87254712251281	Ep	transcript:G6743.10	Kelch-like protein 8	KLHL8	CAEEL	27.419	5.48e-06	PF00651	BTB	1.2e-12
G6741	2279.63098408997	2.8207644094912	7.14069133670517	9.28626681341562e-13	3.27311268151156e-10	8.9616408877884	9.39302208806527	8.87888332355021	12.3910606091054	11.97055717391	11.7136329120894	10.7518911694664	10.0134971713571	9.81291593240497	Ep	transcript:G6741.1	Glutathione S-transferase omega-1	GSTO1	HUMAN	43.568	3.02e-61	PF13417	GST_N_3	5e-22
G6754	82.9939917923283	-8.60247205973564	-4.05050271015835	5.11077176725095e-05	0.00139481128659439	6.39138761765296	6.13372996738543	6.70278310318553	4.75666338634294	4.74723888072207	4.76323638709396	4.73424373646556	5.93089276761711	6.46807963549371	Ep	transcript:G6754.1	Nuclear receptor coactivator 1	NCOA1	MOUSE	42.077	3.49e-66	PF14598	PAS_11	1.1e-26
G6796	104.530619438131	-8.99622312672378	-3.11186289695968	0.00185910818370515	0.0287562896090192	6.91988201272229	5.05269087515958	3.98906952036563	4.00704640930318	3.98581638459845	4.02142806381953	7.00077815489268	3.9517506283535	6.14093130020622	Ep	transcript:G6796.6	Complement C1q-like protein 4	C1QL4	MOUSE	32.11	1.59e-07	PF00386	C1q	2.6e-22
G6824	16.2707115342766	-6.22118800033451	-3.97354599175499	7.08104775267945e-05	0.00185902752885717	3.86799079812409	3.84628879005052	3.98670956629968	3.72460575051643	3.7238670766758	3.72513175860704	4.13945559282537	3.94455894738377	4.09948113132178	Ep	transcript:G6824.1	Ras-related protein Rab-11A	RB11A	CHICK	64.593	1.62e-92	PF00071	Ras	3.4e-56
G6823	35.4018164244733	-7.42721190365462	-3.33938669759052	0.000839635945163563	0.0149724532482019	4.95377681746409	5.07481164113023	5.3093817568643	4.40733003557586	4.40482929917821	4.40910091492353	5.00453965451841	4.40108706563219	5.25966352647891	Ep	transcript:G6823.2	Tectonic-3	TECT3	MACFA	26.667	3.85e-35	PF07773	TCTN_DUF1619	3.2e-72
G6834	92.4381836179285	-2.53850103368134	-5.01904358469797	5.19293681406099e-07	1.94190047994886e-05	6.54910851702016	6.57246613853313	6.75068527138256	5.88676662699571	5.64412435767153	5.69808960385023	6.46216040658172	6.675220585893	6.68072042870818	Ep	transcript:G6834.2	Kinesin-II 95 kDa subunit	KRP95	STRPU	70.37	0	PF00225	Kinesin	2.9e-118
G6845	119.756790156243	6.53062825015613	5.90886910716541	3.44464261276433e-09	2.36779873539643e-07	4.5411589005855	4.53559547534333	4.56943304119037	6.48164183232881	6.43770213698989	7.83379093332414	5.34985888583037	6.21279760584492	5.92437485021228	Ep	transcript:G6845.4	F-box only protein 5	FBX5	MOUSE	27.727	6.33e-20	PF12937	F-box-like	0.11
G6887	53.2517379424829	-7.60995519025976	-3.63592440616132	0.000276985555649759	0.0059130705088839	5.69807757501308	5.51853955328686	6.06585972702054	4.84680990314329	4.84504665705713	4.84806525041632	4.84268507803055	5.27610552650139	5.26702404616531	Ep	transcript:G6887.1	Slit homolog 1 protein	SLIT1	CAEEL	26.608	3.22e-16	PF13855	LRR_8	2.8e-08
G6895	28.0255580417267	-7.1070777746033	-5.07363471690414	3.90287935715106e-07	1.49664582015195e-05	4.79501107871275	4.65876595216929	4.87024196291598	4.33314523484697	4.33148504263538	4.33432424949984	4.84891802453944	4.82762109563223	4.83516476372944	Ep	transcript:G6895.3	Glycosyltransferase-like domain-containing protein 1	GTDC1	DANRE	51.675	1.49e-149	PF12038	DUF3524	5.7e-68
G7000	735.532287508918	-1.64790939888744	-4.60521967876575	4.12030671039797e-06	0.000134629193223773	10.0897036426094	9.84450278279466	10.1237970090269	8.71154349907281	8.17355561182934	8.50182962295501	9.35364258789888	9.67879685203733	9.20312307193144	Ep	transcript:G7000.2	Insulin-like growth factor-binding protein complex acid labile subunit	ALS	HUMAN	28.933	1.66e-53	PF13855	LRR_8	1.6e-16
G7022	90.3841379254695	-8.79852883080718	-3.12787890901004	0.00176072705368876	0.0275431580466553	6.60468000686435	6.20657612667138	4.38056532442021	4.39219058304342	4.37848452953109	4.40164360577516	4.3592733307642	6.30719925483124	6.81704667679471	Ep	transcript:G7022.1	60S ribosomal export protein NMD3	NMD3	HUMAN	58.683	0	PF04981	NMD3	5.7e-81
G7012	29.9566988827744	-7.20466741565139	-3.32920722298286	0.000870935782441694	0.0154144467648815	4.9362076670288	4.93736083635979	4.26736016709483	4.26907418549001	4.26705836929544	4.27050320466996	4.62276691043701	4.84942374015026	5.0425149894001	Ep	transcript:G7012.1	Gamma-interferon-inducible lysosomal thiol reductase	GILT	DANRE	49.774	1.79e-67	PF03227	GILT	2.3e-32
G7014	100.026279243908	-8.91659462877852	-6.46954749719206	9.82968300261814e-11	1.6787477177461e-08	6.77545356440269	6.53320703311449	6.96323176727355	5.03315115705421	5.02229736844506	5.04071442642473	5.96707409633298	6.56273383051287	6.6613111203741	Ep	transcript:G7014.1	Protein argonaute-2	AGO2	HUMAN	72.684	0	PF02171	Piwi	5.4e-111
G6988	15172.6899407195	-2.76078004409782	-6.29892716749724	2.99712767728974e-10	3.67780867422088e-08	14.5890296664887	14.9234566926273	14.6650838691873	11.1029004078001	11.8615670828005	11.9449375429401	12.4974141572438	13.8106571647144	13.6240148902153	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7198	20.0182286680432	-6.63213263501591	-2.96751817541445	0.00300214532433536	0.0423264165471826	4.22078895013412	4.48253506685981	3.87673417247141	3.87773713517421	3.87655781129801	3.87857507071504	4.11646894121996	4.37625536999468	4.22708724905631	Ep	transcript:G7198.1	Uncharacterized protein KIAA1143 homolog	K1143	CHICK	40.994	1.14e-18	PF15377	DUF4604	7.3e-21
G7292	25.5470816980894	-6.83996686016725	-3.09194783135678	0.00198847791837963	0.0304728262681563	4.84114275062566	4.56047746027506	4.74734461892221	4.13315450673061	4.13159726726421	4.134260161721	4.5612408106679	4.12927597368455	4.52110584242737	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7323	26.1354661880625	-7.00364226233649	-4.93480236924018	8.02319593677492e-07	2.90201449538457e-05	4.57174252375331	4.6456981130482	4.77888077828433	4.25801310898516	4.25647781076999	4.25910364869742	4.68138291862658	4.726601973684	4.79851995111376	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7387	35.6661027360683	-7.43671997331002	-3.19523562327359	0.00139716723573556	0.0228484426724534	4.85905670658047	4.86981482722421	5.32201032296105	4.26919178523952	4.2663649281336	4.27118994694645	4.26254085926709	4.5039277135163	5.39294950831872	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7289	24.5135258273821	-6.82707964969711	-4.75237883816552	2.01037242330131e-06	6.89944014203168e-05	4.78593049377425	4.65009898829187	4.63718345034076	4.15865632779864	4.15720853184555	4.15968474215774	4.52643748147566	4.37092766251191	4.46998976506289	Ep	NA	NA	NA	NA	NA	NA	PF07177	Neuralized	4.7e-09
G7642	847.574702657742	2.43702671667473	5.19795757979347	2.01490092461343e-07	8.34471217928651e-06	8.19092005163998	8.33375517977818	7.491210154274	10.8205502897359	10.4877629707736	10.0072913442525	8.70710752148271	8.99426196906013	9.4176816587635	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7749	63.2675094287802	-8.06940418585668	-5.9927690109553	2.06297779738812e-09	1.53942748610503e-07	6.19459481975545	6.32480677810954	5.99558780573376	4.81073411242848	4.8051378202555	4.81467143450709	5.56494984010092	5.57072087655616	5.35295261113681	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7735	97.4867855743204	-8.0874659909273	-4.03016372978448	5.57380147922258e-05	0.00149895446923379	7.19031146699546	6.86754485376061	5.98911356435265	4.34055805815986	4.32452976291302	4.35156018591856	4.30190213814482	5.07884225910972	5.47019453938325	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G7771	776.650351906269	-2.23288265900373	-4.61799639481274	3.87462983296729e-06	0.000127355392485984	9.62904450815594	10.0249938598314	10.594404164153	7.7227478037805	8.15107839297988	8.40591531943317	9.75863461517279	9.53210184838698	9.08085142169121	Ep	transcript:G7771.4	Peptidoglycan recognition protein 1	PGRP1	HUMAN	47.619	2.33e-47	PF01510	Amidase_2	2e-16
G7886	19.4812372083124	-19.2791428801956	-5.45397638998215	4.92557446700194e-08	2.29850891888321e-06	2.77171127369896	3.52986176470009	2.77309059763466	2.77392198081794	2.77294357063167	2.77461043959313	2.8831396449526	2.77146567350036	2.77183918191417	Ep	NA	NA	NA	NA	NA	NA	PF00095	WAP	1.5e-08
G7889	90.1295798231168	-8.6248741917466	-3.0806384638194	0.00206557288772322	0.0314506254209768	6.39702849872456	7.09429675008671	4.24742639929889	4.25996362544092	4.24517804972409	4.27012881788913	4.22435537320431	5.87426392972978	5.98450793632688	Ep	transcript:G7889.1	Intermembrane lipid transfer protein Vps13	VPS13	DROME	32.879	0	PF16910	VPS13_mid_rpt	8.2e-68
G7927	143.743823137867	-4.21271305270615	-3.33336333044647	0.000858028143184401	0.0152022398074789	7.22342581342252	7.7882515499071	7.32109204980534	5.14391980437078	5.8593432887155	5.15651376519911	6.75769631956376	6.81716943638299	6.81230203129656	Ep	transcript:G7927.4	Pinopsin	OPSP	COLLI	26.904	2.59e-07	PF00001	7tm_1	7.4e-18
G8034	11.0090580205294	-5.74052553437103	-3.09891440595906	0.00194231125201966	0.0298205080639089	3.30610804868177	3.27285951813063	3.61612790260502	3.18575830580493	3.18515282232234	3.18618906767327	3.31547509978831	3.28912136351608	3.45710869026497	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G8099	48.1564524391296	-7.75334166436533	-3.61771358393813	0.00029721703740317	0.00628755853660914	5.52708881439924	5.9203433551165	5.4782809443789	4.59004560592737	4.58622297160858	4.59274502158669	4.58104491869735	5.48387579461081	5.26261886190467	Ep	transcript:G8099.5	Transcription factor 12	HTF4	PAPHA	72.289	9.56e-31	PF00010	HLH	3.1e-13
G8125	202.527933174482	13.8198536206404	5.36787617665676	7.9669217110457e-08	3.52887767553965e-06	7.11722950944146	3.06252067150121	3.20731833342754	4.78585443238777	7.81015766203559	6.81896356809548	3.07917670022722	3.06433136498072	3.10136780938557	Ep	transcript:G8125.1	Deleted in malignant brain tumors 1 protein	DMBT1	MOUSE	47.525	2.13e-20	PF00530	SRCR	5.6e-22
G8462	41.2659810704394	13.9513196931897	4.09636266076403	4.19692282989528e-05	0.00117855394287951	3.07099575344561	3.06980293912546	3.61653801496518	3.08076745661861	3.07649690631882	4.60440256362301	3.07054518770109	3.06988242921026	3.07157330496486	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G8588	79.175378458053	-8.61342320577661	-3.74864405733086	0.000177793204327831	0.00404577228419622	6.28877679552149	4.91379951155217	6.34313550272584	4.54595333982251	4.53601064789291	4.55287014660148	6.66881619533045	4.52072487681813	6.00051910250072	Ep	NA	NA	NA	NA	NA	NA	PF00386	C1q	2.7e-18
G8890	86.0218066011926	-8.68404566806823	-3.8940754600297	9.85739633291019e-05	0.00246673153551345	5.73569236058331	5.67911074245464	7.020609845642	4.53957575858889	4.52804099848714	4.54757368340198	4.51199979929228	5.71130756548319	6.60419046720876	Ep	transcript:G8890.1	Plasminogen	PLMN	BOVIN	36.364	1.6e-71	PF01400	Astacin	2.6e-35
G8900	35.6534815397959	-7.45523350669423	-4.27715986560358	1.89292867889169e-05	0.0005609705991864	5.43713217126492	4.61537283627829	4.98851526102284	4.38257129307498	4.3800015805692	4.38439044083537	5.09707451320729	4.54547537964262	5.18745397778305	Ep	transcript:G8900.1	Receptor-type tyrosine-protein phosphatase T	PTPRT	MOUSE	30.435	9.76e-74	PF00102	Y_phosphatase	5.4e-70
G8902	72.6269594003791	-22.406953967524	-8.39785144170808	4.54721965714625e-17	6.78193737945385e-14	6.21121836970131	4.45667909583616	4.47159124706343	4.47903654340552	4.47026754003688	4.48515216165058	6.07979269692928	6.22329542612397	6.29535778600792	Ep	transcript:G8902.1	Transformation/transcription domain-associated protein	TRRAP	DANRE	62.837	0	PF20206	Tra1_ring	0
G8990	83.6918569041253	-8.56542991053803	-5.93620459638729	2.9169575558668e-09	2.06505636198672e-07	6.15682603212041	6.20188603047439	6.98175291074883	5.00976298329444	5.00390536297168	5.01390056299611	5.79598778448842	5.87923871361562	6.19705514734552	Ep	NA	NA	NA	NA	NA	NA	PF00643	zf-B_box	2.6e-05
G9150	26.7810722622249	-7.00561255381964	-3.27719568966206	0.00104843677961948	0.0180170162771539	4.74403488341894	4.677392516676	4.19163356196506	4.19302396560884	4.19138895729058	4.19418473777269	4.65403562453589	4.64880368351538	4.92441245804072	Ep	transcript:G9150.1	DnaJ homolog subfamily A member 1	DNJA1	PONAB	66.757	2.88e-154	PF01556	DnaJ_C	3.5e-43
G9109	18.8401674161423	-20.5712021700598	-5.84164302267278	5.16884748062091e-09	3.26821096809031e-07	3.17966019552666	3.17919857997289	4.41361788763842	3.18356258222301	3.18183028511352	3.1847864785702	3.17948545844232	3.17922924474473	3.89874158487932	Ep	transcript:G9109.1	Kelch-like protein 7	KLHL7	RAT	31.602	9.16e-22	PF00651	BTB	2.6e-21
G9123	93.1109715291862	-8.83297808714259	-6.48788246010544	8.70511481204354e-11	1.50217637475326e-08	6.2016178941373	6.32048314951581	6.68210954735271	5.04757037226269	5.03807511291314	5.05420508246143	6.90113609085453	6.3644592250212	6.52235395775544	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G9193	29.9046659028435	-7.20623828704103	-4.78234249259155	1.73264139429399e-06	6.06827427862033e-05	4.83760349660733	4.86615863587118	4.85827223505617	4.36312583988196	4.36131078295642	4.36441432245371	4.89826726984925	4.61259694209136	5.10739303818795	Ep	transcript:G9193.1	Dymeclin	DYM	CHICK	51.556	0	PF09742	Dymeclin	7.2e-202
G9197	16.2691998702882	-6.32473485037091	-3.84712392275238	0.000119512527713441	0.0029115360795601	3.94599449527577	4.00125707620049	3.94448034341566	3.72057561184002	3.71983913138888	3.72110005755812	3.84830398330289	3.92210044191097	4.19328026957682	Ep	transcript:G9197.1	Protein FAM210B, mitochondrial	F210B	HUMAN	55.963	5.39e-31	PF06916	FAM210A-B_dom	1.1e-20
G9218	43.0382859291798	-21.7781943343927	-6.19446114342423	5.84847660670608e-10	5.73783730467727e-08	5.36256095811698	4.00441972190501	4.01236770682308	4.01637555732346	4.01165788646816	4.01968703121504	5.485910136628	4.00450456840253	5.48493533310677	Ep	transcript:G9218.2	Tight junction protein ZO-1	ZO1	HUMAN	48.021	4.51e-93	PF00791	ZU5	3.3e-34
G9188	40.5030384344618	-7.63961619661998	-3.61877815652198	0.000295997238151378	0.00627044788646513	5.49731489356489	5.28471436063605	4.51678397201478	4.51935868285564	4.51632997246387	4.52150050231161	5.32746818546139	5.39294286574058	5.16132737383533	Ep	transcript:G9188.3	Hepatoma-derived growth factor-related protein 3	HDGR3	HUMAN	67.033	2.39e-36	PF11467	LEDGF	6.5e-30
G9189	45.0471109404868	-7.80008190924735	-5.66221973387102	1.49427307276336e-08	8.08958422333265e-07	5.60131443294302	5.43136523240903	5.45302556161379	4.73316955019842	4.73001004548048	4.73540540873682	5.33150717084109	5.40784097637661	5.66207451717269	Ep	transcript:G9189.1	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	MESH1	MOUSE	64.773	9.59e-67	PF13328	HD_4	4.4e-21
G9232	68.2424072478005	-8.31344883247738	-3.93589843632925	8.28860234303899e-05	0.00213544302355807	6.32897349298099	6.15258395610302	6.01008869253888	4.76801764043201	4.76138838042068	4.77266897013325	4.75232616535161	5.97040317627621	5.97010375494844	Ep	NA	NA	NA	NA	NA	NA	NA	NA	NA
G9285	12.020680747333	-19.6335595711854	-5.56523007848032	2.6180674471824e-08	1.32900170878938e-06	2.75747875343025	2.75722078062316	3.72808767159891	2.75966832287959	2.75869443572697	2.76035822996294	2.75738107620338	2.75723791075744	3.04921267871942	Ep	transcript:G9285.1	Scavenger receptor class F member 1	SREC	HUMAN	36.464	1.04e-17	NA	NA	NA
G9294	23.7428880785106	8.99577913818174	4.38600267879477	1.1545269964202e-05	0.000355499892615186	3.72717877923935	3.7266811901795	3.72980251205272	4.48304361225832	4.46692812410194	4.6944577768066	3.72699039290746	3.72671423619289	3.72742102678911	Ep	transcript:G9294.1	Scavenger receptor class F member 2	SREC2	MOUSE	41.791	5.86e-19	NA	NA	NA
G9282	15.2778142022466	-6.16414219913835	-4.10726067566663	4.00379281882569e-05	0.00113185719857793	4.02723259615611	3.9810177915119	3.94287316653826	3.66971756511428	3.66901126298373	3.67022054041991	3.85491457374452	3.79251805286276	3.8944665451635	Ep	transcript:G9282.1	Scavenger receptor class F member 2	SREC2	HUMAN	42.975	4.18e-18	NA	NA	NA
G9450	47.8896143754335	14.0139541050352	4.11272653755266	3.91013461826552e-05	0.00110916592613333	2.99142002115249	2.98911222994214	3.00309747203893	3.00981526184969	3.00188515384688	5.13672905140815	3.35998050584001	2.98926646193265	2.9925323966755	Ep	transcript:G9450.3	C-type lectin domain family 4 member D	CLC4D	HUMAN	34.127	8.36e-16	PF00059	Lectin_C	4.7e-15
